info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/guiyang/76112957.html?s=01&t=0,3-4.5千/月,医药销售代表,异地,湖南天士力民生药业有限公司,07-30
https://jobs.51job.com/tianjin-hbq/98056479.html?s=01&t=0,2-2.3千/月,医药代表/医药销售代表,天津,天津领先健隆医药有限公司河北分公司,07-30
https://jobs.51job.com/suzhou/71392837.html?s=01&t=0,10-20万/年,医药销售代表（安徽）,异地,东曜药业有限公司,07-30
https://jobs.51job.com/kunming-gdq/102201680.html?s=01&t=0,4.5-6千/月,医药销售代表,昆明,云南畅恩医药有限公司,07-30
https://jobs.51job.com/guangzhou/104667967.html?s=01&t=0,4.5-6千/月,医药销售代表,广州,广州市城市建设工程监理公司佛山分...,07-30
https://jobs.51job.com/jiangxisheng/100968397.html?s=01&t=0,2-4千/月,医药销售代表,江西,深圳海王长健医药有限公司,07-30
https://jobs.51job.com/hanzhong/101447577.html?s=01&t=0,1-1.5万/月,医药销售代表,异地,江西金预康健康产业有限公司,07-30
https://jobs.51job.com/kunming/75514783.html?s=01&t=0,3-4.5千/月,医药销售代表,昆明,昆明沃霖生物工程有限公司,07-30
https://jobs.51job.com/guangzhou-hzq/101451687.html?s=01&t=0,4-8千/月,医药销售代表,异地,广东快问信息科技有限公司,07-30
https://jobs.51job.com/heihe/102224267.html?s=01&t=0,3-3.4千/月,医药销售代表,黑河,宜昌东阳光长江药业股份有限公司,07-30
https://jobs.51job.com/chongqing-xsx/99428829.html?s=01&t=0,0.3-1.5万/月,医药销售代表（自营DTP药房院外销售）,重庆,重庆养心斋大药房有限公司,07-30
https://jobs.51job.com/chengdu/97623533.html?s=01&t=0,4.5-6千/月,医药销售代表,成都,四川鹭燕世博药业有限公司,07-30
https://jobs.51job.com/guangzhou-yxq/97043214.html?s=01&t=0,3-4.5千/月,医药销售代表/医药文员/药店文员,广州,广州粤迅康药业有限责任公司,07-30
https://jobs.51job.com/chengdu-gxq/104342799.html?s=01&t=0,4.5-6千/月,医药销售代表（可实习）,成都,北京东方红航天生物技术股份有限公司,07-30
https://jobs.51job.com/suzhoue/104453563.html?s=01&t=0,3-4.5千/月,医药销售代表,宿州,江苏恒瑞医药股份有限公司,07-30
https://jobs.51job.com/nanchang/98911218.html?s=01&t=0,8-10万/年,医药销售代表(招商/临床/商务),南昌,江西南大博仕集团医药有限公司,07-30
https://jobs.51job.com/yantai/83935304.html?s=01&t=0,4-6千/月,医药代表/医药销售代表（烟台海阳）,烟台,青岛美邦医药有限公司,07-30
https://jobs.51job.com/suzhou-gxq/95109751.html?s=01&t=0,4-8千/月,医药销售代表,苏州,国药控股苏州康民医药有限公司,07-30
https://jobs.51job.com/yantai/102580269.html?s=01&t=0,3-6千/月,医药销售代表,烟台,山东鑫海润邦医疗用品配送有限公司,07-30
https://jobs.51job.com/shanghai-qpq/96000475.html?s=01&t=0,0.6-2万/月,医药销售代表（上海青浦区）,上海,上海三观信息科技有限公司,07-30
https://jobs.51job.com/beijing-cyq/97903416.html?s=01&t=0,0.8-2万/月,高级医药销售代表,北京,北京华府怡生健康管理有限公司,07-30
https://jobs.51job.com/hangzhou-xsq/99410141.html?s=01&t=0,1-1.5万/月,医药销售代表,杭州,杭州德弘医药有限公司营销中心,07-30
https://jobs.51job.com/chongqing-naq/97518185.html?s=01&t=0,2-3千/月,医药销售代表,重庆,重庆隆通医药股份有限公司,07-30
https://jobs.51job.com/huzhou/83010650.html?s=01&t=0,10-15万/年,临床事业部医药销售代表,湖州,深圳市永科医药有限公司,07-30
https://jobs.51job.com/sichuansheng/55710535.html?s=01&t=0,0.8-1万/月,医药销售代表,四川,四川欣福源药业有限公司,07-30
https://jobs.51job.com/hangzhou-gsq/102572167.html?s=01&t=0,5-8千/月,医药销售代表,杭州,杭州卓氏科技有限公司,07-30
https://jobs.51job.com/suzhou/102228938.html?s=01&t=0,0.3-1万/月,医药销售代表(苏州、无锡）,苏州,株洲千金药业股份有限公司,07-30
https://jobs.51job.com/suzhou-gxq/102184377.html?s=01&t=0,6-8千/月,医药销售代表,异地,雷允上（苏州）药业有限公司,07-30
