info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/weinan/83860996.html?s=01&t=0,3-4千/月,食品检验员,异地,陕西红星美羚乳业股份有限公司,07-30
https://jobs.51job.com/chongqing-djx/92272782.html?s=01&t=0,3-4.5千/月,食品检验员,重庆,重庆西轩食品有限公司,07-30
https://jobs.51job.com/xuzhou/104877628.html?s=01&t=0,2.5-3千/月,食品检验员,徐州,徐州汉中福禧后勤服务有限公司,07-30
https://jobs.51job.com/suzhou-wjq/104178161.html?s=01&t=0,4-8千/月,食品检验员,苏州,苏州毛嫂食品有限公司,07-30
https://jobs.51job.com/chongqing-spbq/102350739.html?s=01&t=0,3-4.5千/月,食品检验员,重庆,重庆市磁器口陈麻花食品有限公司,07-30
https://jobs.51job.com/shanghai-qpq/94157414.html?s=01&t=0,3-4.5千/月,食品检验员,上海,上海至大食品有限公司,07-30
https://jobs.51job.com/shanghai-fxq/68030048.html?s=01&t=0,3-4.5千/月,食品检验员,上海,上海荷裕冷冻食品有限公司,07-30
https://jobs.51job.com/shanghai-mhq/75884550.html?s=01&t=0,2.5-4千/月,食品检验员,上海,上海百吉食品有限公司,07-30
https://jobs.51job.com/yangjiang/78002677.html?s=01&t=0,3-4.5千/月,食品检验员,异地,广东旺通食品有限公司,07-30
https://jobs.51job.com/guangzhou-pyq/97819227.html?s=01&t=0,3.5-5千/月,食品检验员,广州,广州纯享生物科技有限公司,07-30
https://jobs.51job.com/beijing/100846670.html?s=01&t=0,2-3千/月,食品检验员,北京,北京天福号食品销售有限公司,07-30
https://jobs.51job.com/guangzhou-byq/104474036.html?s=01&t=0,3-5千/月,食品检验员,广州,广州市养康保健食品有限公司,07-30
https://jobs.51job.com/guangzhou-byq/101019464.html?s=01&t=0,4.5-6千/月,食品检验员,广州,广州粤旺农业有限公司,07-30
https://jobs.51job.com/shenzhen-psq/104854917.html?s=01&t=0,4-6千/月,食品检验员,深圳,深圳艾美华邦生物科技有限公司,07-30
https://jobs.51job.com/shanghai-sjq/101506461.html?s=01&t=0,5-7千/月,食品检验员,上海,上海顶发食品有限公司,07-30
https://jobs.51job.com/xiangyang/95434008.html?s=01&t=0,3-4.5千/月,食品检验员,襄阳,正大食品（襄阳）有限公司,07-30
https://jobs.51job.com/shanghai-qpq/102644471.html?s=01&t=0,4-5千/月,食品检验员,上海,上海三元全佳乳业有限公司,07-30
https://jobs.51job.com/wuhan-jaq/99961456.html?s=01&t=0,3.5-4.5千/月,食品检验员,武汉,武汉市绿坡食品有限公司,07-30
https://jobs.51job.com/nanjing-qhq/82994740.html?s=01&t=0,3.5-5千/月,食品检验员,南京,江苏衡谱分析检测技术有限公司,07-30
https://jobs.51job.com/shanghai-sjq/98110637.html?s=01&t=0,4.5-5.5千/月,食品检验员/实验室检验员/在线检验员,上海,凯爱瑞配料贸易（上海）有限公司,07-30
https://jobs.51job.com/guangzhou-hdq/85713826.html?s=01&t=0,3-4千/月,食品检验员,广州,广州市益体健生物工程有限公司,07-30
https://jobs.51job.com/xiaogan/99295909.html?s=01&t=0,2.5-3.5千/月,食品检验员,孝感,孝感一品食品有限责任公司,07-30
https://jobs.51job.com/kaifeng/99626493.html?s=01&t=0,3-4.5千/月,诚招化验员（食品检验员）,开封,河南桐裕生物科技有限公司,07-30
